date,399967.SZ,399975.CSI,399006.SZ,399707.CSI,399394.SZ,399990.SZ,399004.SZ,399811.CSI,399973.CSI,000300.SH,399976.CSI,399673.SZ,399959.SZ,399970.CSI,399986.CSI,000827.SH,399395.SZ,399966.SZ,399971.CSI,399803.SZ
20150320,12098.648,1471.3003,2213.766,11696.14,8051.186,2081.5676,5012.698,2384.6,1795.8336,3892.574,2049.5692,2146.612,1649.24,3226.3751,5785.4624,1937.199,5372.855,8812.429,2828.5304,2934.938
20150323,12270.168,1500.2389,2293.649,11929.26,8224.951,2121.9978,5116.501,2441.16,1811.668,3972.061,2087.133,2220.43,1663.808,3346.6285,5857.9847,1992.28,5524.762,8948.156,2932.7695,3018.6989
20150324,12418.73,1469.9186,2357.969,11676.02,8311.99,2109.9257,5146.232,2446.99,1827.65,3973.046,2101.6087,2292.177,1682.588,3413.1634,5810.9968,2004.554,5606.78,8759.902,2993.9574,3136.6868
20150325,12562.031,1454.3833,2385.014,11563.22,8462.624,2118.4569,5135.706,2481.96,1838.4799,3940.412,2113.9686,2312.034,1697.565,3453.162,5650.831,2039.301,5549.574,8644.496,2984.9879,3210.0128
20150326,12742.751,1446.536,2291.789,11495.83,8311.934,2118.1706,5094.713,2433.57,1866.8537,3949.999,2097.436,2209.65,1731.133,3347.819,5689.5054,2003.344,5549.759,8665.662,2861.5704,3104.5499
20150327,12669.746,1457.5426,2323.818,11569.52,8405.951,2136.8644,5152.845,2455.16,1856.3196,3971.697,2117.0335,2244.559,1712.658,3398.897,5700.4354,2034.334,5585.91,8673.593,2896.4046,3113.2577
20150330,12780.367,1497.195,2290.476,11886.91,8484.289,2174.6306,5263.264,2476.29,1884.5019,4088.178,2143.5671,2218.592,1734.105,3376.2271,5931.7296,2054.516,5623.149,8937.689,2878.4177,3109.3605
20150331,12821.496,1500.839,2335.171,11913.49,8541.17,2149.3321,5257.834,2505.28,1892.1703,4051.204,2150.6742,2253.385,1739.029,3411.7932,5856.1938,2068.841,5576.808,8920.614,2904.6717,3144.8297
20150401,12994.027,1550.3367,2404.909,12306.81,8779.757,2183.4533,5365.63,2569.39,1918.2864,4123.895,2249.03,2315.506,1762.395,3507.6834,5901.3166,2137.56,5668.145,9177.94,2962.0989,3219.6162
20150402,13016.148,1530.5996,2475.325,12187.58,8919.024,2219.0206,5398.537,2631.14,1923.086,4124.776,2299.1438,2385.015,1764.934,3554.0668,5868.6928,2200.609,5802.94,9063.176,2998.8183,3305.8439
20150403,13318.186,1588.3699,2510.16,12672.47,9011.071,2245.626,5450.168,2662.86,1979.4716,4170.538,2339.3698,2411.82,1808.213,3591.1347,5910.4386,2252.252,5835.969,9320.785,3026.3125,3333.0658
20150407,13398.561,1610.5903,2556.698,12878.28,9290.526,2295.7174,5550.637,2707.16,1986.4054,4260.044,2361.478,2460.914,1815.357,3671.2241,6087.3761,2295.956,6039.049,9481.946,3064.7742,3375.0351
20150408,12991.031,1682.3841,2488.158,13498.25,9222.853,2254.2575,5536.112,2670.13,1922.8583,4295.803,2322.3235,2392.878,1761.247,3621.6546,6221.3315,2265.054,5915.211,9835.887,2981.0198,3282.1328
20150409,12788.415,1676.9194,2496.487,13469.14,9183.845,2244.0076,5490.543,2628.64,1879.1397,4262.138,2265.0978,2395.456,1730.266,3637.9187,6162.6464,2238.796,5761.348,9771.065,2958.1569,3218.0026
20150410,13152.901,1682.3046,2552.829,13547.81,9496.369,2305.5884,5597.257,2692.96,1934.2447,4344.416,2308.8485,2445.447,1778.503,3720.4265,6327.682,2290.869,5882.261,9907.375,3025.208,3294.0416
20150413,13312.114,1668.3374,2577.776,13405.86,9844.747,2337.9367,5660.964,2781.76,1955.5248,4421.073,2347.412,2462.74,1795.19,3755.7087,6537.9995,2339.033,5952.48,9841.965,3022.8601,3356.1662
20150414,13397.256,1687.3574,2558.848,13498.17,9906.496,2332.623,5640.975,2810.4,1967.9273,4438.184,2343.7442,2430.906,1810.451,3728.9109,6483.4831,2335.655,5893.001,9845.811,2991.6643,3341.9864
20150415,12927.399,1625.9076,2441.739,13002.05,9499.328,2270.0034,5480.411,2664.1,1895.2844,4380.513,2252.1887,2322.874,1752.618,3560.4695,6606.9497,2240.722,5767.417,9566.908,2866.6252,3209.42
20150416,13284.764,1648.8143,2484.33,13190.8208,9662.955,2312.0994,5593.778,2680.8,1948.2982,4513.546,2284.4951,2369.373,1803.67,3605.3903,6809.6548,2285.789,5886.617,9818.049,2908.867,3234.1972
20150417,13837.37,1658.8635,2463.99,13294.8858,9576.487,2372.1669,5654.801,2679.9,2039.3126,4596.136,2310.8657,2356.356,1892.491,3620.6566,6794.1201,2287.913,6050.514,9849.039,2938.8128,3237.9024
20150420,14093.215,1579.1594,2424.848,12673.4018,9282.402,2337.6618,5550.568,2677.13,2103.5812,4521.919,2253.615,2334.596,1934.493,3537.1512,6521.7162,2243.776,6091.418,9366.619,2911.9827,3229.2324
20150421,14433.259,1655.6573,2566.091,13296.1048,9663.816,2425.3421,5771.305,2770.13,2148.5065,4619.164,2332.0895,2479.228,1977.039,3702.9602,6623.8127,2319.349,6215.687,9760.117,3067.7567,3378.2835
20150422,14769.866,1764.9128,2634.931,14147.1472,9859.598,2495.8794,5915.004,2797.5,2196.4817,4739.814,2398.7886,2541.256,2020.635,3804.8306,6752.4028,2377.583,6392.731,10315.741,3190.7744,3438.6144
20150423,14731.312,1741.5813,2706.185,13975.6318,9879.963,2567.3837,5965.08,2816.31,2172.7401,4740.892,2463.8089,2621.634,2011.291,3847.6959,6651.7842,2402.026,6642.981,10155.914,3300.1133,3488.5153
20150424,14806.031,1684.6422,2734.75,13506.4873,9908.779,2536.6678,5937.674,2823.76,2202.2167,4702.641,2457.4817,2662.772,2025.74,3838.2639,6459.0801,2402.291,6566.14,9841.838,3374.2836,3515.6407
20150427,15325.612,1697.1637,2747.497,13605.6999,9978.403,2594.8836,5994.881,2829.69,2285.0185,4807.592,2464.2612,2681.648,2101.209,3875.5444,6656.3247,2419.922,6609.218,9949.009,3397.1959,3483.1053
20150428,14790.831,1686.9008,2687.974,13523.982,9717.33,2508.1038,5887.414,2729.52,2207.6346,4741.861,2364.5175,2641.91,2026.666,3763.8223,6792.1646,2346.153,6425.213,9904.294,3319.754,3357.6651
20150429,15100.23,1684.8442,2797.524,13506.3948,9933.918,2575.3619,5971.754,2795.23,2258.995,4774.326,2432.7456,2766.926,2070.611,3891.7709,6736.8246,2381.058,6667.764,9909.487,3488.8168,3467.0511
20150430,15149.221,1642.6374,2857.89,13173.579,9939.54,2546.3362,5950.575,2771.73,2273.0473,4749.886,2430.9937,2831.208,2079.496,3982.2286,6626.267,2382.716,6512.4,9739.832,3568.2382,3472.5853
20150504,15905.208,1626.4116,2845.252,13046.4093,9930.139,2549.6055,5991.796,2927.7,2392.3296,4787.741,2471.9702,2812.99,2196.653,3947.3762,6625.7194,2415.67,6485.534,9765.648,3504.9158,3526.5913
20150505,15590.985,1584.2017,2783.443,12700.1989,9676.227,2441.368,5763.262,2858.77,2345.4873,4596.837,2387.7964,2746.133,2147.869,3808.6584,6336.0931,2337.739,6224.888,9472.441,3382.1781,3533.4093
20150506,15340.068,1591.4565,2846.558,12743.6535,9638.437,2359.9148,5726.847,2846.28,2290.2736,4553.327,2364.9835,2811.786,2108.565,3842.397,6338.2699,2307.508,6111.007,9614.336,3426.2044,3586.2536
20150507,14791.163,1607.3556,2806.047,12849.1556,9455.816,2289.7633,5675.137,2784.81,2193.3985,4470.089,2307.5667,2758.354,2025.152,3796.2411,6317.6088,2261.687,6030.425,9583.104,3388.3039,3441.2473
20150508,15414.576,1600.2858,2973.596,12808.1394,9788.384,2359.9508,5837.843,2915.63,2271.2388,4558.404,2388.6531,2929.482,2102.323,4025.9127,6339.5422,2346.393,6145.825,9551.103,3576.7026,3635.1033
20150511,15978.696,1634.8891,3146.83,13116.6015,10216.377,2466.511,6049.855,3042.23,2342.1841,4690.532,2495.2486,3116.045,2176.775,4283.3235,6443.6353,2456.292,6342.059,9786.506,3791.5703,3850.6132
20150512,16745.249,1664.0072,3250.296,13347.6158,10368.132,2498.4741,6123.284,3092.66,2493.2819,4747.421,2545.0568,3231.53,2292.263,4439.577,6442.7304,2504.847,6359.723,9908.858,3948.0229,3971.5653
20150513,16499.074,1623.9262,3192.147,13007.6193,10429.189,2502.8028,6154.84,3105.05,2450.2935,4718.436,2566.8663,3168.974,2245.839,4455.6244,6367.2661,2516.702,6423.842,9682.625,3998.7659,3938.7982
20150514,16402.315,1617.8344,3141.593,12945.0914,10400.584,2536.4511,6121.15,3136.6,2434.2159,4700.778,2592.5423,3091.689,2227.96,4399.8734,6346.8022,2552.343,6637.126,9641.838,3883.7909,3980.1806
20150515,16713.963,1565.8558,3145.335,12508.9827,10272.808,2462.8103,6011.102,3109.19,2504.7482,4617.47,2583.0337,3086.623,2278.138,4400.28,6219.5702,2534.164,6525.666,9333.713,3906.6368,3950.4301
20150518,17119.209,1523.5123,3278.483,12207.3984,10510.519,2494.4229,6029.856,3180.43,2556.0396,4575.14,2629.3424,3220.252,2328.473,4549.5168,6103.983,2581.13,6416.342,9093.871,4007.7834,4087.4338
20150519,17368.221,1632.2829,3322.774,13103.3164,10738.023,2555.5292,6214.834,3260.42,2572.0463,4731.222,2697.5702,3242.71,2362.354,4614.1043,6323.7179,2644.046,6548.932,9648.649,4066.138,4282.6316
20150520,17961.873,1604.6594,3406.284,12891.1414,10884.096,2572.1811,6267.575,3330.59,2650.8143,4754.919,2760.9714,3324.544,2444.389,4717.8166,6358.6439,2691.386,6564.072,9530.825,4162.2912,4446.3718
20150521,18562.104,1601.8136,3527.413,12896.4378,11436.059,2655.027,6468.608,3475.16,2723.7052,4840.976,2856.6988,3441.948,2521.3,4865.7778,6383.1143,2789.527,6649.891,9543.942,4244.1707,4643.4064
20150522,18766.586,1653.2025,3516.627,13373.7419,11441.441,2722.8611,6570.072,3502.15,2767.9977,4951.335,2890.4344,3436.266,2554.962,4867.8891,6584.228,2833.397,6827.555,9869.078,4274.5078,4601.8492
20150525,19790.306,1700.7033,3467.916,13798.3786,11691.965,2804.7006,6713.897,3595.12,2955.1461,5099.495,2961.2291,3378.055,2712.944,4866.927,6736.9305,2883.668,6989.154,10138.341,4264.5269,4635.5953
20150526,21209.035,1720.2305,3618.231,13954.2404,11996.71,2900.2294,6900.291,3763.38,3192.0398,5198.918,3064.4557,3521.411,2919.559,5071.4609,6748.3873,2978.971,7135.725,10261.156,4425.5757,4866.466
20150527,21346.554,1716.6251,3628.673,13875.1166,12080.108,3033.0286,6895.592,3811.54,3196.9393,5181.434,3099.941,3500.982,2938.893,5023.3223,6654.3534,3026.651,7302.904,10180.256,4366.6388,4907.1126
20150528,19826.031,1561.5722,3432.982,12609.6208,11325.578,2776.8293,6453.373,3635.1,2946.0736,4834.007,2920.7957,3294.842,2708.858,4734.8438,6280.7096,2826.286,6832.326,9315.404,4087.8814,4584.4256
20150529,20344.825,1544.4291,3542.844,12481.5255,11599.689,2770.816,6502.116,3702.58,3020.7703,4840.829,2969.9483,3393.586,2773.661,4806.8591,6276.1758,2835.508,6864.901,9230.648,4172.2867,4697.7244
20150601,21343.87,1628.4715,3718.753,13194.2397,12292.634,2998.0997,6807.273,3928.95,3167.1452,5076.179,3126.5042,3565.249,2914.445,5043.3357,6568.8509,2970.277,7214.264,9675.484,4386.9649,5017.2504
20150602,21958.539,1622.7997,3901.543,13117.8612,12704.657,3099.7507,6962.823,4094.62,3269.9775,5161.87,3259.2815,3754.427,3007.885,5278.9759,6586.0301,3072.186,7368.977,9652.784,4628.8459,5402.4724
20150603,21456.974,1613.4299,3982.251,13031.0868,12651.799,3132.0614,6963.51,4084.55,3175.9162,5143.59,3279.1962,3871.404,2924.767,5367.246,6618.4909,3070.575,7356.898,9614.805,4696.8631,5385.5098
20150604,21206.394,1645.1732,3943.467,13305.9979,12537.778,3322.3122,6933.172,4047.6,3135.7052,5181.416,3286.3491,3852.026,2905.247,5341.9667,6921.3508,3068.532,7463.316,9828.163,4660.4794,5329.5839
20150605,21391.194,1637.9191,3885.832,13253.3216,12644.974,3374.7372,7004.549,4070.05,3185.4564,5230.552,3322.4949,3753.901,2935.828,5283.3263,6851.7248,3125.218,7786.95,9766.639,4580.3348,5286.7413
20150608,20711.778,1717.1002,3704.553,13911.783,12480.999,3379.6173,7025.16,3961.32,3075.9831,5353.751,3239.5496,3587.356,2835.342,5132.1099,7269.5647,3050.986,7725.713,10247.546,4453.2503,5026.3846
20150609,20964.059,1681.9467,3705.536,13616.7513,12399.763,3458.5868,6996.814,3980.48,3111.1713,5317.461,3242.468,3591.674,2870.781,5140.5095,7197.9466,3063.914,7748.72,10020.198,4456.2635,5082.469
20150610,21130.226,1662.4161,3834.699,13452.7521,12742.821,3425.7324,7050.23,4090.71,3126.9239,5309.112,3294.7242,3721.217,2894.215,5304.5122,7111.5994,3099.5744,7694.583,9923.465,4616.6707,5257.7946
20150611,21283.75,1639.5885,3862.138,13251.8469,13020.932,3437.3124,7083.986,4150.46,3189.051,5306.59,3345.3395,3730.058,2920.819,5368.3141,7037.8741,3148.9908,7734.601,9883.16,4617.6258,5285.295
20150612,21541.83,1639.83,3899.705,13279.5759,13198.785,3507.854,7138.53,4211.38,3223.2868,5335.1151,3410.196,3768.259,2956.281,5371.5527,7084.2913,3184.1628,7732.023,9861.56,4713.6244,5292.9676
20150615,21281.257,1604.2289,3696.027,12995.4368,12888.855,3476.3027,7016.776,4126.31,3193.269,5221.1665,3380.6691,3547.16,2910.793,5151.0339,6866.1635,3138.5551,7643.145,9614.288,4542.9429,5140.6833
20150616,20380.396,1583.8393,3590.669,12841.6344,12560.468,3372.318,6797.72,3945.76,3016.3798,5064.8212,3245.8957,3460.683,2764.886,4957.0451,6785.4849,3013.7951,7294.839,9486.668,4394.4221,4839.6857
20150617,20524.175,1589.8984,3741.357,12885.4831,12699.587,3451.178,6890.861,4011.13,3043.5238,5138.8307,3287.2247,3625.707,2793.188,5126.2766,6834.3949,3055.8796,7480.019,9535.962,4531.9608,4958.1381
20150618,19878.697,1508.4048,3504.554,12227.9861,12178.441,3351.401,6632.314,3870.46,2939.8345,4930.5491,3179.092,3371.019,2692.233,4841.5025,6531.9501,2937.2356,7237.143,9071.801,4256.0296,4709.6118
20150619,19064.864,1434.4552,3314.976,11629.7345,11414.322,3087.635,6244.152,3659.97,2824.3668,4637.0517,2961.501,3169.332,2570.104,4568.5349,6228.903,2729.7562,6743.576,8610.718,4018.3788,4374.4109
20150623,19758.13,1489.4262,3393.94,12066.1705,11685.133,3138.471,6465.56,3735,2988.0592,4786.0906,2980.5432,3264.565,2698.523,4604.8182,6418.465,2754.0575,6801.645,8969.288,4021.658,4500.3928
20150624,20140.067,1489.7529,3383.404,12062.3605,11824.34,3272.431,6587.202,3835.67,3067.3324,4880.1261,3048.4492,3246.32,2757.29,4600.9588,6527.8376,2821.3967,7020.704,8989.466,4013.1023,4580.4453
20150625,19397.042,1446.6417,3206.381,11708.5505,11316.242,3118.233,6365.221,3656.42,2967.8915,4706.5159,2913.5501,3069.779,2657.09,4301.7266,6369.8455,2704.0596,6683.825,8730.596,3762.3655,4402.0983
20150626,17695.424,1307.0305,2920.703,10578.9615,10352.793,2839.958,5848.642,3322.78,2688.8471,4336.1947,2654.1811,2772.764,2409.456,3905.8554,6037.6709,2471.6513,6112.228,7969.942,3434.4582,3994.6518
20150629,16312.01,1214.2293,2689.76,9833.0767,9778.145,2740.017,5615.235,3107.33,2472.4466,4191.5486,2468.161,2537.609,2211.359,3576.1811,6095.7888,2282.4776,5730.07,7543.844,3172.7287,3637.1577
20150630,17184.456,1324.6087,2858.606,10727.5507,10440.666,2873.019,5986.554,3277.74,2607.4934,4472.9976,2604.4807,2717.21,2342.278,3834.8051,6502.1496,2408.7127,6038.717,8175.93,3366.8002,3854.0713
20150701,16168.485,1240.9703,2759.408,10051.7162,10137.435,2674.669,5732.179,3106.64,2432.5977,4253.021,2457.5416,2610.521,2201.645,3643.509,6269.4758,2277.0257,5608.544,7694.403,3215.0257,3666.5056
20150702,14962.218,1234.908,2649.316,10007.5423,9676.518,2453.314,5502.606,2910.49,2216.3206,4107.9961,2294.0693,2513.963,2027.341,3452.3898,6333.7246,2126.6191,5159.599,7593.533,3082.7384,3409.9397
20150703,13903.494,1185.3471,2605.276,9612.0859,9284.285,2243.74,5228.141,2751.01,2023.1076,3885.9169,2167.1473,2490.396,1877.662,3314.6308,6014.7654,1999.9222,4769.547,7288.51,3000.2795,3216.1743
20150706,13164.141,1254.6993,2493.828,10194.2433,9261.826,2148.457,5232.144,2675.96,1881.8906,3998.537,2119.4039,2379.208,1774.263,3190.7787,6486.7758,1966.9086,4662.961,7694.47,2914.4138,3080.009
20150707,12110.555,1188.1249,2352.01,9667.0401,8631.882,2012.875,4910.88,2520.49,1712.5016,3928.0025,1996.1232,2217.916,1614.861,2982.8605,6819.6085,1843.0903,4373.329,7589.077,2738.9088,2867.148
20150708,11462.146,1074.1515,2364.049,8730.409,8284.748,1904.241,4668.879,2486.77,1606.4247,3663.0375,1931.9445,2231.874,1511.711,2922.5649,6358.6235,1788.0775,4137.478,6898.749,2677.1604,2794.7727
20150709,12137.564,1176.8016,2435.755,9573.8353,8659.808,2026.666,4934.382,2555.9,1711.5824,3897.6263,2023.9269,2314.324,1613.601,3016.0722,6669.6529,1852.8543,4344.409,7432.788,2781.636,2933.9162
20150710,12881.576,1278.4424,2535.889,10404.1593,9147.05,2160.78,5218.461,2637.35,1827.4436,4106.5561,2136.7366,2430.604,1725.823,3154.5598,6726.2958,1941.9207,4600.279,7927.754,2896.4294,3090.7448
20150713,13803.371,1290.6066,2683.074,10504.7578,9703.78,2322.015,5479.152,2784,1964.011,4211.8116,2262.8022,2589.441,1864.31,3367.4935,6515.5958,2060.3746,4900.851,7943.438,3050.5739,3293.054
20150714,14360.891,1209.8664,2726.048,9844.6326,9878.187,2270.597,5421.98,2885.5,2076.0548,4112.1488,2294.7145,2621.464,1950.784,3483.2946,6379.8632,2118.3781,4846.791,7561.107,3099.082,3413.6993
20150715,13604.455,1130.4455,2590.031,9192.1343,9318.62,2106.358,5150.652,2723,1969.0519,3966.7585,2151.3597,2478.045,1842.239,3265.0056,6502.9027,2013.6101,4568.465,7212.807,2953.0448,3209.0784
20150716,14156.096,1134.459,2627.076,9220.7336,9559.388,2135.307,5239.022,2764.15,2072.8569,3997.3555,2191.3142,2519.367,1933.292,3304.772,6395.5665,2064.9439,4680.288,7216.673,3000.4009,3273.1678
20150717,15293.378,1190.3003,2783.324,9679.1637,10084.798,2261.607,5509.381,2917.39,2258.1248,4151.4956,2309.5164,2687.622,2106.826,3527.8501,6425.685,2174.3633,4928.995,7508.403,3153.5985,3497.6983
20150720,16005.134,1163.9262,2848.303,9459.1811,10131.839,2291.909,5535.775,2984.66,2407.0097,4160.612,2337.4002,2740.137,2219.611,3615.4751,6360.195,2216.5404,4975.637,7404.378,3209.9228,3574.4697
20150721,15958.881,1172.4715,2882.897,9532.3762,10264.576,2325.287,5553.111,3022.64,2391.2795,4166.0057,2375.7757,2757.281,2207.936,3634.6646,6266.9181,2245.785,5050.625,7422.479,3242.0004,3625.2878
20150722,16648.674,1152.0644,2897.373,9363.1747,10277.734,2366.818,5562.87,3069.87,2531.1275,4157.1604,2400.1213,2766.524,2314.841,3672.2531,6202.0261,2278.7489,5053.894,7304.807,3275.4359,3706.6325
20150723,17051.924,1183.3794,2967.952,9623.6614,10554.197,2439.321,5683.587,3161.18,2597.4664,4250.805,2463.1283,2834.532,2370.865,3779.6123,6270.5852,2341.7322,5232.849,7521.359,3392.0458,3784.9946
20150724,17259.209,1146.144,2897.824,9318.4839,10344.171,2424.362,5566.766,3112.32,2636.8296,4176.2787,2442.8316,2751.518,2392.867,3699.5157,6181.5772,2304.6567,5215.485,7309.013,3306.9265,3689.4468
20150727,15932.774,1032.6194,2683.446,8387.1719,9489.022,2222.511,5112.228,2860.61,2418.3208,3818.7314,2273.4346,2535.093,2190.456,3404.6131,5694.1423,2116.7352,4778.469,6599.613,3098.5686,3382.8177
20150728,15700.279,1087.9964,2581.962,8839.9248,9432.642,2148.094,5120.504,2773.21,2388.5176,3811.0926,2204.7112,2442.508,2159.457,3279.325,5796.3199,2049.1117,4586.27,6771.246,3006.5453,3261.8497
20150729,16829.255,1090.3603,2693.865,8859.1013,9811.417,2251.325,5303.183,2907.03,2592.4722,3930.3791,2310.8622,2565.92,2338.77,3448.7608,5809.1313,2161.2717,4827.638,6803.981,3154.0304,3471.07
20150730,16921.983,1033.8147,2561.191,8400.8858,9400.331,2188.939,5113.118,2806.26,2636.8046,3815.4118,2250.575,2435.773,2361.128,3296.8484,5702.3103,2098.8844,4665.059,6550.252,3052.0418,3344.874
20150731,15946.973,1038.3175,2539.844,8428.7865,9459.375,2167.318,5156.21,2787.68,2451.6724,3816.6993,2241.8709,2432.132,2214.777,3264.487,5736.9365,2082.0372,4652.086,6511.825,3022.0316,3315.5
20150803,14732.773,1044.0897,2399.273,8457.0568,9406.982,2204.532,5145.76,2702.183,2237.1896,3829.2354,2179.8418,2296.576,2030.435,3098.1207,5887.1096,2050.8561,4589.647,6522.411,2893.7377,3096.611
20150804,15881.414,1069.9619,2546.162,8678.4343,9829.569,2301.206,5323.451,2854.764,2439.1619,3948.1554,2301.9316,2442.466,2201.876,3279.2725,5919.9222,2168.8915,4818.559,6692.41,3046.3829,3325.906
20150805,15825.235,1037.2124,2502.041,8404.5808,9670.417,2263.671,5219.822,2815.796,2450.8238,3866.8998,2308.6888,2381.246,2195.344,3186.3821,5815.8367,2142.457,4727.832,6490.748,2972.8043,3308.94
20150806,15590.486,1008.0896,2480.926,8175.2608,9563.219,2277.458,5168.391,2810.335,2402.2558,3831.8516,2406.6239,2355.602,2155.311,3140.8116,5819.4011,2154.6774,4732.665,6360.605,2934.391,3297.655
20150807,16184.478,1021.986,2576.993,8295.6694,9787.415,2330.452,5274.522,2896.177,2498.0395,3906.9448,2470.4392,2448.095,2240.239,3275.5223,5855.1602,2217.7909,4870.998,6469.349,3038.0115,3429.509
20150810,17276.176,1095.7444,2706.718,8907.402,10228.768,2442.984,5481.003,3026.738,2678.9268,4084.3646,2560.0954,2573.131,2400.374,3459.9452,5980.9196,2325.2136,5137.642,6856.816,3176.5998,3609.321
20150811,17334.692,1079.2113,2698.912,8776.8359,10149.942,2445.802,5480.317,3029.73,2670.298,4066.6692,2553.1972,2564.521,2403.691,3485.8581,5886.0036,2335.9581,5257.34,6771.838,3196.5397,3614.266
20150812,17343.091,1075.1445,2622.188,8744.7283,9960.309,2453.255,5397.224,2979.764,2670.9641,4016.1262,2484.0898,2492.612,2402.447,3410.506,5793.779,2298.9156,5213.279,6704.93,3148.2575,3586.496
20150813,17650.494,1087.8396,2684.258,8848.6271,10070.198,2493.231,5494.252,3061.312,2703.3517,4075.463,2550.0532,2554.446,2437.925,3530.8509,5793.1846,2356.6208,5397.695,6777.308,3231.7705,3685.6
20150814,17563.872,1098.7086,2674.022,8937.8832,10130.173,2518.306,5504.991,3067.768,2686.5304,4073.54,2544.8352,2530.147,2419.378,3538.2857,5774.5736,2367.3231,5348.575,6811.031,3207.546,3682.755
20150817,17790.991,1082.4341,2666.287,8794.9175,10324.386,2585.712,5537.409,3113.411,2723.3151,4077.8721,2569.896,2507.252,2451.813,3545.2008,5697.0995,2407.2405,5496.743,6700.721,3191.2441,3693.598
20150818,16498.236,1007.7478,2504.172,8173.9834,9675.161,2382.077,5215.878,2880.716,2514.5891,3825.4122,2395.0759,2363.632,2256.798,3287.5741,5523.6623,2221.555,5027.701,6286.765,2996.9869,3450.071
20150819,16716.22,1021.6816,2570.691,8291.4777,9924.695,2427.839,5325.521,2961.041,2548.9031,3886.1357,2457.229,2435.148,2290.89,3381.499,5555.1872,2262.3956,5103.78,6371.968,3064.4328,3588.247
20150820,15836.737,973.9582,2508.817,7903.1775,9604.735,2331.681,5166.413,2892.223,2389.2327,3761.4541,2376.4575,2370.093,2149.158,3281.644,5458.1895,2173.7923,5006.208,6109.28,2988.805,3468.878
20150821,15179.543,900.9336,2341.954,7321.6901,9166.621,2195.962,4896.723,2720.388,2289.8478,3589.5358,2233.1706,2211.188,2053.383,3070.9922,5336.5266,2065.278,4773.99,5718.375,2820.6287,3244.943
20150824,13900.423,811.9407,2152.614,6589.4742,8378.259,2001.373,4508.377,2502.31,2088.5872,3275.5342,2051.3668,2033.054,1865.611,2806.1873,4856.3511,1897.8733,4383.009,5165.52,2632.0487,2961.66
20150825,12749.329,731.8934,1990.706,5930.9837,7751.624,1826.417,4201.585,2307.812,1907.459,3042.9266,1900.7067,1879.452,1696.636,2569.0213,4573.8099,1752.151,4014.768,4734.61,2465.3376,2706.296
20150826,11737.692,704.6578,1890.036,5717.779,7666.887,1738.862,4122.526,2210.635,1748.3295,3025.692,1844.8226,1780.334,1548.603,2414.2576,4829.8913,1690.4255,3803.83,4672.536,2363.6194,2518.088
20150827,12179.195,756.6366,1959.494,6145.0797,8001.373,1812.737,4290.547,2282.223,1829.6479,3205.6375,1929.6752,1849.295,1623.952,2500.1114,5201.0996,1751.1473,3944.812,5043.516,2448.3127,2581.014
20150828,13148.534,792.5745,2082.124,6437.403,8411.246,1929.209,4494.67,2416.997,1984.9102,3342.2863,2039.6874,1962.439,1768.004,2674.7556,5222.1752,1852.4163,4197.832,5250.741,2568.863,2768.975
20150831,13176.481,772.0534,1996.865,6246.0609,8196.004,1881.887,4449.305,2339.939,2027.5952,3366.5359,2001.5802,1885.53,1784.159,2565.9403,5388.1915,1796.213,4096.366,5194.163,2505.7956,2632.127
20150901,12291.788,787.6546,1889.491,6351.3833,7855.862,1827.773,4395.342,2241.591,1877.0677,3362.0827,1884.5936,1803.135,1651.655,2424.1246,5530.8709,1698.7727,4009.125,5236.583,2413.7625,2445.66
20150902,11657.829,779.6677,1855.032,6266.5948,7893.252,1766.17,4364.841,2190.849,1758.3721,3365.8318,1842.7752,1783.111,1560.806,2390.0886,5637.6767,1677.1061,3914.893,5201.413,2388.2886,2373.619
20150907,11408.303,765.8748,1893.521,6167.0907,7861.418,1773.166,4276.498,2195.326,1688.0819,3250.485,1852.2036,1816.122,1510.879,2419.365,5263.6023,1680.4159,3944.72,5071.973,2420.1881,2400.641
20150908,11748.809,793.5149,2001.156,6398.2106,8198.289,1830.294,4385.947,2286.065,1727.7255,3334.0233,1938.6264,1918.316,1557.277,2536.0926,5362.0806,1749.8142,4054.104,5245.681,2516.7938,2543.2
20150909,12178.212,818.2892,2071.717,6602.4928,8351.511,1896.535,4499.865,2368.439,1784.9675,3399.3054,2031.3787,1984.249,1614.584,2625.9744,5393.6198,1804.8721,4195.524,5385.211,2568.4881,2665.698
20150910,12187.627,795.1046,2039.118,6405.9146,8253.55,1860.602,4391.922,2319.104,1800.0523,3357.561,1987.1455,1950.122,1620.042,2567.6909,5441.0483,1775.2633,4079.041,5283.026,2544.3332,2590.134
20150911,12166.559,790.6603,2060.505,6369.4069,8224.46,1853.741,4394.166,2342.461,1783.6739,3347.1878,2000.7201,1971.052,1610.963,2592.4357,5415.8566,1784.3878,4069.711,5245.183,2576.3742,2638.89
20150914,11412.957,750.8675,1906.214,6011.6106,7837.888,1724.915,4123.448,2179.681,1661.8976,3281.1317,1862.6961,1818.875,1507.585,2384.3278,5566.9305,1662.6203,3854.679,5094.215,2437.2774,2419.911
20150915,10546.297,713.3365,1797.557,5713.39,7516.94,1645.754,3931.441,2047.603,1523.5439,3152.2319,1753.3364,1707.873,1385.437,2210.7435,5515.462,1573.0728,3588.511,4889.245,2321.6837,2232.81
